smiles;MaxEStateIndex;MinEStateIndex;MaxAbsEStateIndex;MinAbsEStateIndex;qed;MolWt;HeavyAtomMolWt;ExactMolWt;NumValenceElectrons;NumRadicalElectrons;MaxPartialCharge;MinPartialCharge;MaxAbsPartialCharge;MinAbsPartialCharge;FpDensityMorgan1;FpDensityMorgan2;FpDensityMorgan3;BCUT2D_MWHI;BCUT2D_MWLOW;BCUT2D_CHGHI;BCUT2D_CHGLO;BCUT2D_LOGPHI;BCUT2D_LOGPLOW;BCUT2D_MRHI;BCUT2D_MRLOW;BalabanJ;BertzCT;Chi0;Chi0n;Chi0v;Chi1;Chi1n;Chi1v;Chi2n;Chi2v;Chi3n;Chi3v;Chi4n;Chi4v;HallKierAlpha;Ipc;Kappa1;Kappa2;Kappa3;LabuteASA;PEOE_VSA1;PEOE_VSA10;PEOE_VSA11;PEOE_VSA12;PEOE_VSA13;PEOE_VSA14;PEOE_VSA2;PEOE_VSA3;PEOE_VSA4;PEOE_VSA5;PEOE_VSA6;PEOE_VSA7;PEOE_VSA8;PEOE_VSA9;SMR_VSA1;SMR_VSA10;SMR_VSA2;SMR_VSA3;SMR_VSA4;SMR_VSA5;SMR_VSA6;SMR_VSA7;SMR_VSA8;SMR_VSA9;SlogP_VSA1;SlogP_VSA10;SlogP_VSA11;SlogP_VSA12;SlogP_VSA2;SlogP_VSA3;SlogP_VSA4;SlogP_VSA5;SlogP_VSA6;SlogP_VSA7;SlogP_VSA8;SlogP_VSA9;TPSA;EState_VSA1;EState_VSA10;EState_VSA11;EState_VSA2;EState_VSA3;EState_VSA4;EState_VSA5;EState_VSA6;EState_VSA7;EState_VSA8;EState_VSA9;VSA_EState1;VSA_EState10;VSA_EState2;VSA_EState3;VSA_EState4;VSA_EState5;VSA_EState6;VSA_EState7;VSA_EState8;VSA_EState9;FractionCSP3;HeavyAtomCount;NHOHCount;NOCount;NumAliphaticCarbocycles;NumAliphaticHeterocycles;NumAliphaticRings;NumAromaticCarbocycles;NumAromaticHeterocycles;NumAromaticRings;NumHAcceptors;NumHDonors;NumHeteroatoms;NumRotatableBonds;NumSaturatedCarbocycles;NumSaturatedHeterocycles;NumSaturatedRings;RingCount;MolLogP;MolMR;fr_Al_COO;fr_Al_OH;fr_Al_OH_noTert;fr_ArN;fr_Ar_COO;fr_Ar_N;fr_Ar_NH;fr_Ar_OH;fr_COO;fr_COO2;fr_C_O;fr_C_O_noCOO;fr_C_S;fr_HOCCN;fr_Imine;fr_NH0;fr_NH1;fr_NH2;fr_N_O;fr_Ndealkylation1;fr_Ndealkylation2;fr_Nhpyrrole;fr_SH;fr_aldehyde;fr_alkyl_carbamate;fr_alkyl_halide;fr_allylic_oxid;fr_amide;fr_amidine;fr_aniline;fr_aryl_methyl;fr_azide;fr_azo;fr_barbitur;fr_benzene;fr_benzodiazepine;fr_bicyclic;fr_diazo;fr_dihydropyridine;fr_epoxide;fr_ester;fr_ether;fr_furan;fr_guanido;fr_halogen;fr_hdrzine;fr_hdrzone;fr_imidazole;fr_imide;fr_isocyan;fr_isothiocyan;fr_ketone;fr_ketone_Topliss;fr_lactam;fr_lactone;fr_methoxy;fr_morpholine;fr_nitrile;fr_nitro;fr_nitro_arom;fr_nitro_arom_nonortho;fr_nitroso;fr_oxazole;fr_oxime;fr_para_hydroxylation;fr_phenol;fr_phenol_noOrthoHbond;fr_phos_acid;fr_phos_ester;fr_piperdine;fr_piperzine;fr_priamide;fr_prisulfonamd;fr_pyridine;fr_quatN;fr_sulfide;fr_sulfonamd;fr_sulfone;fr_term_acetylene;fr_tetrazole;fr_thiazole;fr_thiocyan;fr_thiophene;fr_unbrch_alkane;fr_urea;Molecule_Type;HOMO_CV;LUMO_CV;HOMO_DFT;LUMO_DFT;HOMO_UPS;LUMO_IPES
CCCCCCCCc1cc(/C=C2\SC(=S)N(CC)C2=O)sc1-c1ccc(-c2sc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sc(-c6cc(CCCCCCCC)c(-c7ccc(-c8sc(/C=C9\SC(=S)N(CC)C9=O)cc8CCCCCCCC)s7)s6)cc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)cc2CCCCCCCC)s1;13.67219612;0.032269719;13.67219612;0.032269719;0.021497285;1863.096;1734.072;1860.606575;642;0;0.265699873;-0.293173611;0.293173611;0.265699873;0.316666667;0.625;0.95;32.18448423;9.949406767;2.340239213;-2.129687947;2.578371265;-2.267613699;8.268232422;-0.122328049;0.951281738;4868.236426;84.02257135;73.10297593;84.53392806;58.6918629;46.14577325;56.7602288;33.41715887;47.64924913;24.33130108;39.527456;17.27183308;32.61891454;-3.96;7.14E+36;93.67293658;47.19849157;23.68525479;778.9672691;0;8.641068171;0;0;11.81435946;0;19.38889383;0;0;113.3678588;283.1324198;209.2264879;132.1773535;9.810273028;9.589074368;214.1071317;0;9.799819462;11.83581209;313.2285937;13.08951281;136.5018067;0;79.4069637;0;0;0;161.3273756;43.3447599;48.11400411;11.83581209;316.4660587;94.73941199;0;111.7312922;0;40.62;0;9.589074368;0;11.81435946;33.56639308;58.08949715;360.5774141;9.799819462;81.86818967;197.8182203;24.43574689;4.16234735;34.38234262;56.91388671;2.807970183;8.649870972;1.422045954;35.2156595;51.10419247;24.00835091;0;0.509803922;120;0;4;0;2;2;1;10;11;16;0;18;52;0;2;2;13;37.516;557.158;0;0;0;0;0;0;0;0;0;0;2;2;2;0;0;2;0;0;0;2;0;0;0;0;0;0;0;2;0;0;4;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;10;16;0;molecule;5.24;3.4;4.89;2.78;5.1;3.3
CCCCCCCCc1cc(-c2cc3sc4c(-c5ccc(CC(CCCC)CCCCCC)s5)c5c(sc6cc(-c7cc(CCCCCCCC)c(-c8ccc(/C=C9/SC(=S)C(CCCCCC)C9=O)s8)s7)sc65)c(C5=CC=C(CC(CCCC)CCCCCC)C5)c4c3s2)sc1-c1ccc(/C=C2/SC(=S)C(CCCCCC)C2=O)s1;13.99555611;-0.135340138;13.99555611;0.135215542;0.021472056;1791.004;1661.98;1788.628356;622;0;0.177947243;-0.292845127;0.292845127;0.177947243;0.370689655;0.775862069;1.25862069;32.18430669;9.871635022;2.37141408;-2.184010048;2.599483903;-2.124393597;8.271552875;-0.116805982;0.937339001;5031.677682;80.86787081;70.92162079;81.53607635;56.82815959;45.61292526;55.41088423;33.81471151;47.09098612;24.506137;38.79230765;17.87714163;32.48732992;-3.26;4.22E+36;90.4656869;45.92317167;23.01112855;752.1688425;0;0;11.56648989;0;0;0;9.589074368;0;0;102.0310729;339.3824943;159.1389251;99.2247974;39.43912356;9.589074368;226.6473909;0;0;23.67162418;331.4852274;0;119.5208845;0;49.45777624;0;0;0;149.9905897;19.9596885;28.85153924;23.67162418;343.5445586;88.19908846;0;106.1548889;0;34.14;0;9.589074368;0;23.40230199;5.917906046;91.66306667;329.0011383;33.97402162;45.34714351;197.0415781;24.43574689;10.41207858;33.06430866;45.85546617;2.97143358;9.056685121;1.628252282;24.73855077;62.34914825;18.59074325;0;0.544554455;116;0;2;1;2;3;1;9;10;15;0;15;52;0;2;2;13;38.3352;542.089;0;0;0;0;0;0;0;0;0;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;2;0;0;0;1;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;9;16;0;molecule;5.31;3.44;5.02;2.83;5.24;3.37
CCCCCCCCC(CCCCCC)COc1cnc2c(-c3ccc(C)s3)c(F)c(F)c(C)c2n1;14.96389682;-0.868632646;14.96389682;0.16728975;0.177665882;516.742;474.406;516.2985914;198;0;0.232414412;-0.476264797;0.476264797;0.232414412;0.833333333;1.472222222;2.111111111;32.13356101;9.947666635;2.223631161;-2.178150219;2.373787018;-2.133826418;7.150707236;0.217022732;1.727846815;1098.232687;25.91563832;22.46864195;23.28513853;17.45592746;13.7963485;14.61284508;10.02652164;11.31442274;6.969360863;7.987539014;4.750258295;5.657647501;-2.08;114041831.4;28.49068169;14.60669541;7.70840324;219.2633952;4.736862954;5.516700718;11.63444168;5.879988336;0;0;0;18.74878714;0;11.33678588;78.05569063;44.73975783;15.31774588;23.88387775;13.51769305;22.37018731;0;9.967957042;5.917906046;104.7448083;6.606881965;40.40461808;0;16.32058702;4.736862954;8.780830095;5.879988336;11.33678588;16.57483901;0;31.39982213;101.3379326;18.32957771;0;21.47400012;0;35.01;11.63444168;8.780830095;0;11.12690298;34.31532498;17.71879044;75.54500211;13.12058077;19.05647134;23.81543144;4.736862954;35.9135022;1.421571228;10.79014163;0;1.092096744;-0.879230205;3.710830233;16.55656481;8.561190028;0;0.6;36;0;3;0;0;0;1;2;3;4;0;6;16;0;0;0;3;9.96934;147.978;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;1;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;0;polymer;5.55;3.54;4.99;2.69;5.32;3
CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc(-c5sc(/C=C6\C(=O)c7ccccc7C6=C(C#N)C#N)cc5OCC(CC)CCCC)cc32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2cc(-c3sc(/C=C5\C(=O)c6ccccc6C5=C(C#N)C#N)cc3OCC(CC)CCCC)sc2-4)cc1;14.85685403;-0.879065096;14.85685403;0.097357029;0.020863587;1736.49;1617.546;1734.803592;642;0;0.193895298;-0.491715633;0.491715633;0.193895298;0.341269841;0.650793651;0.944444444;32.13878259;9.653506658;2.53705868;-2.354936115;2.672840887;-2.296412062;7.251242468;0.10315841;1.021456789;5564.14253;87.85099847;74.89795329;78.16393962;61.77761375;47.00079627;50.26678259;35.13256417;39.40451576;26.8986529;31.722002;19.80999567;24.60439095;-10.8;5.43E+42;90.00355414;41.75872872;18.02193869;764.3392733;9.473725908;46.92211798;11.56648989;0;0;0;9.589074368;0;21.04756622;45.34714351;316.5574965;213.6094948;62.68220427;33.79803926;19.06280028;80.21188268;21.04756622;0;11.83581209;246.002884;13.21376393;303.0529484;0;76.16569506;9.473725908;0;11.49902367;45.34714351;24.78025382;36.51326743;57.16026356;317.8482092;204.2834302;0;63.68803542;0;147.76;10.82998094;30.63664059;0;22.71269895;69.59580011;143.4950528;164.6924747;34.80630589;71.22381438;213.1268584;9.473725908;14.60122564;6.860398025;37.69162414;42.33256752;18.76294739;1.683570627;76.54687711;34.84857017;19.17221938;0;0.368421053;126;0;8;4;0;4;7;4;11;12;0;12;42;0;0;0;15;31.83572;526.207;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;4;0;0;0;0;0;0;0;0;0;0;6;0;0;0;4;0;0;0;7;0;8;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;8;0;molecule;5.41;3.95;5.03;3.26;5.4;3.75
CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc(-c5sc(/C=C6\C(=O)c7cc(F)c(F)cc7C6=C(C#N)C#N)cc5OCC(CC)CCCC)cc32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2cc(-c3sc(/C=C5\C(=O)c6cc(F)c(F)cc6C5=C(C#N)C#N)cc3OCC(CC)CCCC)sc2-4)cc1;15.39877553;-1.214900369;15.39877553;0.017727718;0.015894734;1808.45;1693.538;1806.765905;666;0;0.194004542;-0.491715633;0.491715633;0.194004542;0.346153846;0.646153846;0.930769231;32.13878422;9.653506658;2.538338068;-2.354936114;2.673665409;-2.296412062;7.251264405;0.103116516;1.025589742;5810.895872;91.33197243;76.10041011;79.36639643;63.38667466;47.41142575;50.67741208;35.66519793;39.93714953;27.16542026;31.98876936;19.89481991;24.6892152;-11.08;2.70E+44;93.59425169;42.42797248;18.56343723;781.0014149;9.473725908;46.92211798;34.83537326;0;0;0;9.589074368;17.56166019;21.04756622;45.34714351;268.0265599;237.8749631;62.68220427;33.79803926;36.62446047;80.21188268;21.04756622;0;11.83581209;246.002884;13.21376393;302.0563635;0;76.16569506;9.473725908;17.56166019;11.49902367;45.34714351;24.78025382;36.51326743;80.42914693;317.8482092;180.0179619;0;63.68803542;0;147.76;56.81156326;30.63664059;17.56166019;56.38203618;34.46708198;288.9458718;44.92737772;34.82561197;36.40961939;176.717239;9.473725908;75.81955572;6.304273351;36.46229108;42.14122269;12.77109924;-4.453735333;62.76700629;32.77056695;18.58438668;0;0.368421053;130;0;8;4;0;4;7;4;11;12;0;16;42;0;0;0;15;32.39212;526.039;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;4;0;0;0;0;0;0;0;0;0;0;6;0;0;0;4;0;0;0;7;0;8;0;0;0;0;2;0;0;4;0;0;0;0;0;0;2;2;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;8;0;molecule;5.49;4.1;5.14;3.4;5.5;3.9
CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc(-c5sc(/C=C6\C(=O)c7cc(Cl)c(Cl)cc7C6=C(C#N)C#N)cc5OCC(CC)CCCC)cc32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2cc(-c3sc(/C=C5\C(=O)c6cc(Cl)c(Cl)cc6C5=C(C#N)C#N)cc3OCC(CC)CCCC)sc2-4)cc1;15.02756227;-0.921511245;15.02756227;0.198272394;0.020863587;1874.27;1759.358;1870.647703;666;0;0.193950372;-0.491715633;0.491715633;0.193950372;0.346153846;0.646153846;0.930769231;35.50047364;9.653506658;2.538120415;-2.354936115;2.674467572;-2.296412062;7.251388819;0.103159218;1.025589742;5810.895872;91.33197243;76.10041011;82.39011222;63.38667466;47.41142575;52.18926997;35.66519793;41.56595003;27.16542026;33.43306949;19.89481991;25.34386887;-9.64;2.70E+44;94.98604587;43.36732915;19.0725715;805.5523382;9.473725908;46.92211798;11.56648989;0;0;0;9.589074368;0;21.04756622;45.34714351;314.4303195;237.8749631;62.68220427;53.88857251;19.06280028;126.6156422;21.04756622;0;11.83581209;246.002884;13.21376393;298.8780134;0;76.16569506;9.473725908;0;11.49902367;91.75090307;24.78025382;36.51326743;57.16026356;317.8482092;180.0179619;20.09053325;63.68803542;0;147.76;10.82998094;21.04756622;9.589074368;88.0583654;35.83969058;237.6245084;59.06399544;69.61261179;12.15204021;213.1268584;55.87748547;14.59249089;33.4755578;37.62920178;43.43088744;16.74869586;1.237769717;67.39624222;34.12136313;18.97890227;0;0.368421053;130;0;8;4;0;4;7;4;11;12;0;16;42;0;0;0;15;34.44932;546.247;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;4;0;0;0;0;0;0;0;0;0;0;6;0;0;0;4;0;0;0;7;0;8;0;0;0;0;2;0;0;4;0;0;0;0;0;0;2;2;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;8;0;molecule;5.47;4.1;5.19;3.48;5.3;4
CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7ccccc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)sc23)cc1;14.64924884;-0.838749477;14.64924884;0.080295603;0.03015735;1427.984;1345.328;1426.532062;514;0;0.193895286;-0.288564945;0.288564945;0.193895286;0.355769231;0.653846154;0.942307692;32.13855134;9.653582695;2.545264158;-2.355741864;2.681818359;-2.297288342;7.308255236;0.103158536;1.011758134;5026.708664;71.64210246;59.70098782;62.96697415;51.05020714;37.5825803;40.84856663;28.58302431;32.85497591;22.22556217;27.02321252;17.10082863;22.56446016;-9.88;1.07E+32;69.81613119;30.06613726;12.03280156;627.5222497;0;35.42309431;11.56648989;0;0;0;9.589074368;0;21.04756622;45.34714351;250.3376179;165.6724024;73.45465269;20.22982077;9.589074368;99.01156234;21.04756622;0;0;166.9413622;0;290.9202143;0;45.15808262;0;0;0;45.34714351;11.56648989;36.51326743;45.32445147;238.7866874;192.150696;0;62.97912631;0;129.3;10.82998094;30.63664059;0;22.71269895;44.54622409;79.92054704;164.6924747;34.80630589;71.22381438;173.2991754;0;4.489216987;7.014478736;33.46671965;41.76053236;19.14776854;-0.388587271;71.24062464;26.69937945;9.069866899;0;0.276595745;104;0;6;4;0;4;7;4;11;10;0;10;26;0;0;0;15;25.61772;432.745;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;4;0;0;0;0;0;0;0;0;0;0;6;0;0;0;4;0;0;0;7;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;8;0;molecule;5.59;4;5.45;3.34;5.68;3.9
CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7cc(F)c(F)cc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5cc(F)c(F)cc5C4=C(C#N)C#N)sc23)cc1;15.20061557;-1.207928713;15.20061557;0.005007585;0.022975093;1499.944;1421.32;1498.494375;538;0;0.194004531;-0.288563021;0.288563021;0.194004531;0.361111111;0.648148148;0.925925926;32.13855296;9.653582694;2.546394984;-2.355741851;2.68251885;-2.297288349;7.308276007;0.103116642;1.013952376;5269.724206;75.12307641;60.90344464;64.16943096;52.65926805;37.99320979;41.25919611;29.11565808;33.38760968;22.49232953;27.28997987;17.18565288;22.64928441;-10.16;1.33E+34;73.3553323;30.83673783;12.57354994;644.1843913;0;35.42309431;34.83537326;0;0;0;9.589074368;17.56166019;21.04756622;45.34714351;201.8066814;189.9378706;73.45465269;20.22982077;27.15073456;99.01156234;21.04756622;0;0;166.9413622;0;289.9236294;0;45.15808262;0;17.56166019;0;45.34714351;11.56648989;36.51326743;68.59333483;238.7866874;167.8852278;0;62.97912631;0;129.3;45.6653542;30.63664059;17.56166019;55.69243315;9.754294387;236.8703897;44.92737772;34.82561197;24.27688525;149.0222902;0;64.46070965;6.395904959;32.7249076;41.56540918;12.75912208;-6.032724759;57.34749429;25.03584271;8.910000958;0;0.276595745;108;0;6;4;0;4;7;4;11;10;0;14;26;0;0;0;15;26.17412;432.577;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;4;0;0;0;0;0;0;0;0;0;0;6;0;0;0;4;0;0;0;7;0;12;0;0;0;0;0;0;0;4;0;0;0;0;0;0;2;2;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;8;0;molecule;5.73;4.17;5.58;3.5;5.9;4.1
CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7cc(Cl)c(Cl)cc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5cc(Cl)c(Cl)cc5C4=C(C#N)C#N)sc23)cc1;14.82233637;-0.892366957;14.82233637;0.182718281;0.030157333;1565.764;1487.14;1562.376172;538;0;0.19395036;-0.288563978;0.288563978;0.19395036;0.361111111;0.648148148;0.925925926;35.50046902;9.653582695;2.546202542;-2.355741864;2.683194751;-2.297288345;7.308386252;0.103159344;1.013952376;5269.724206;75.12307641;60.90344464;67.19314675;52.65926805;37.99320979;42.771054;29.11565808;35.01641018;22.49232953;28.73428001;17.18565288;23.30393808;-8.72;1.33E+34;74.72838274;31.70289798;13.00948146;668.7353146;0;35.42309431;11.56648989;0;0;0;9.589074368;0;21.04756622;45.34714351;248.2104409;189.9378706;73.45465269;40.32035403;9.589074368;145.4153219;21.04756622;0;0;166.9413622;0;286.7452793;0;45.15808262;0;0;0;91.75090307;11.56648989;36.51326743;45.32445147;238.7866874;167.8852278;20.09053325;62.97912631;0;129.3;10.82998094;30.63664059;0;65.09565033;22.25380597;148.7388369;95.87418492;69.61261179;12.15204021;173.2991754;46.40375956;4.275453809;33.32486494;33.57742634;42.90101926;16.99474825;-0.667340653;62.06045539;26.12418132;9.020302467;0;0.276595745;108;0;6;4;0;4;7;4;11;10;0;14;26;0;0;0;15;28.23132;452.785;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;4;0;0;0;0;0;0;0;0;0;0;6;0;0;0;4;0;0;0;7;0;12;0;0;0;0;0;0;0;4;0;0;0;0;0;0;2;2;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;8;0;molecule;5.64;4.08;5.63;3.58;5.8;4
CCCCCCCCCCCc1c(/C=C2\C(=O)c3cc(C)ccc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(/C=C7\C(=O)c8cc(-c9ccc(C)s9)ccc8C7=C(C#N)C#N)sc6c5n(CC(CCCCCCCC)CCCCCCCCCC)c4c3n(CC(CCCCCCCC)CCCCCCCCCC)c21;15.75930505;-0.142560476;15.75930505;0.03326641;0.020640449;1826.84;1681.688;1824.973652;680;0;0.193918079;-0.336515371;0.336515371;0.193918079;0.359375;0.6953125;1.0390625;32.14282631;9.931494581;2.383387995;-2.218798305;2.569926695;-2.13704835;7.345246806;0.103157819;1.09157387;5811.537481;89.6794256;78.9556645;83.85464399;62.87706717;50.87385072;55.68663037;37.86574874;43.82773666;28.02128048;34.74191644;20.89626602;28.24197803;-7.64;2.57E+42;97.8782695;50.28165409;23.50420309;790.3650303;9.134199296;46.45649575;11.56648989;0;0;0;9.589074368;0;29.79464618;56.68392939;353.8874944;141.2846254;76.78987112;61.99450971;9.589074368;175.3490281;21.04756622;17.88127926;11.83581209;402.3621348;0;124.3989567;0;34.71748394;0;0;0;68.41211673;29.44776915;25.93115606;71.00773796;425.7481807;70.82335467;0;105.8110202;0;164.94;0;21.04756622;9.589074368;22.71269895;56.38203618;114.089475;358.4455165;11.33678588;82.60271605;112.2283864;8.747079963;24.58408378;10.6052579;35.47668074;46.05003106;15.54572622;0.512299858;25.24042163;67.62331863;19.69551352;0;0.571428571;128;0;10;2;0;2;3;8;11;16;0;16;59;0;0;0;13;36.90796;555.799;0;0;0;0;0;4;0;0;0;0;2;2;0;0;0;8;0;0;0;0;0;0;0;0;0;0;6;0;0;0;4;0;0;0;3;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;34;0;polymer;5.6;3.83;5.45;3.44;5.56;4.05
CCCCCCCCCCCc1c(/C=C2\C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(/C=C7\C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc6c5n(CCC(CC)CCCC)c4c3n(CCC(CC)CCCC)c21;15.25220166;-1.188439514;15.25220166;0.006568251;0.01619869;1480.025;1389.305;1478.572642;536;0;0.194004705;-0.336786257;0.336786257;0.194004705;0.427184466;0.766990291;1.106796117;32.14223182;9.955007717;2.384059899;-2.181489974;2.562669285;-2.084481573;7.344832508;0.103116345;1.131184505;4869.691398;72.58754251;60.19352384;64.27600675;50.23210788;37.89418111;41.89046417;28.39023962;33.06432644;21.78587233;27.45675203;16.08780695;22.56965521;-7.62;4.50E+29;75.07533731;34.08768265;14.66205313;621.5711036;9.134199296;46.45649575;34.83537326;0;0;0;9.589074368;17.56166019;29.79464618;45.34714351;195.6421421;109.0320563;67.03557673;61.99450971;27.15073456;164.0122423;21.04756622;17.88127926;11.83581209;247.2565847;0;112.9617731;0;24.27688525;0;17.56166019;0;57.07533086;29.44776915;25.93115606;80.42914693;274.0495063;46.55788639;0;95.37042151;0;164.94;34.83537326;30.63664059;17.56166019;55.69243315;37.76696815;232.7936271;75.93640357;57.49918373;24.27688525;50.67662249;8.747079963;83.07012706;7.893906899;31.12657789;43.87648258;7.378617272;-5.010434736;11.51162162;35.74689795;14.90620346;0;0.476190476;103;0;10;2;0;2;3;7;10;15;0;19;36;0;0;0;12;26.53682;421.27;0;0;0;0;0;4;0;0;0;0;2;2;0;0;0;8;0;0;0;0;0;0;0;0;0;0;6;0;0;0;4;0;0;0;3;0;16;0;0;0;0;0;0;0;4;0;0;0;0;0;0;2;2;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;14;0;molecule;5.55;4.21;5.6;3.57;5.61;4
